label,message
benign,http://otomoto.pl/maszyny-rolnicze/cthFLQcE2ThX
benign,onlinelibrary.wiley.com/resolve/doi?DOI=10.1111
phishing,coolbus.am
benign,songlyrics.com/anastacia/left-outside-alone-lyr
malware,http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5
benign,profilecanada.com/companydetail.cfm?company=259
benign,waunetanebraska.com/index.php?id=1437:exclusive
malware,http://www.facebook.com/plugins/like.php?href=h
benign,video.barnesandnoble.com/search/biography.asp?C
benign,myspace.com/video/vid/40130285
defacement,http://www.dtxzx.net/view.asp?id=954
malware,http://www.vilagnomad.com/wp-content/themes/cen
benign,torrentspath.com/30243201/sky-b-high-b-ent-sky-
defacement,http://www.eca.edu.au/abouteca/our-location/ind
benign,ratchet.wikia.com/wiki/Insomniac_Games
defacement,http://www.northnorfolkliving.co.uk/editors-upd
benign,sweetslyrics.com/MAC%20LETHAL.html
defacement,http://www.easy-process.de/de/component/contact
benign,famgen.net/witt/names4.htm
benign,mademan.com/chickipedia/ashley-judd/
benign,ghananewsnetwork.com/Ghana-Economy/intercontine
benign,en.wikipedia.org/wiki/2010_Formula_One_season
benign,nathannothinsez.blogspot.com/2008_03_01_archive
benign,http://persianblog.ir/tags/1898789/%d8%a7%d9%85
phishing,costumer3443resolutioncenter.buka-puasa.com
defacement,http://www.suttoncoldfieldearlyyearsforum.co.uk
benign,allmusic.com/artist/don-everly-p17369
benign,tabs.ultimate-guitar.com/t/tea_party/temptation
benign,en.wikipedia.org/wiki/Kansas_City_Tribe
malware,http://9779.info/%E6%96%87%E6%98%8E%E7%A4%BC%E4
defacement,http://2duwo.com/index.php/contacto?fontstyle=f
benign,facebook.com/lasalle.emard
malware,http://9779.info/%E5%85%AD%E4%B8%80%E5%84%BF%E7
defacement,http://peluqueriadeautor.com/index.php?option=c
defacement,http://www.etiketar.com.br/portfolio.html
defacement,http://www.aibek.kz/index.php/component/user/re
benign,findagrave.com/php/famous.php?page=state&global
benign,markets.financialcontent.com/stocks/news/read/1
benign,prnewswire.com/news-releases/tomorrows-health-t
benign,unitedstatesfootballleague.blogspot.com/
benign,fandango.com/conniecezon/biography/p219304
benign,digg.com/news/story/Don_Ross_The_Most_Awesome_G
benign,prorumors.com/baseball/Lowery/Terrell/lowerte01
defacement,http://www.belmontbaptistchurch.com/welcome-vis
benign,wolvesatyourdoor.com/
defacement,http://www.arcolec.com/index.php?option=com_con
benign,miningweekly.com/article/argex-starts-pea-at-qu
benign,http://techcrunch.com/2015/05/04/howfactory-deb
benign,disney.wikia.com/wiki/Category:Disney_Televisio
benign,testimoniesofheavenandhell.com/
defacement,http://www.biodiatrofi.gr/x.txt
benign,espn.go.com/blog/dallas/stars/post/_/id/10020/p
benign,clubkimberlyfranklin.com/
benign,lebanon.usembassy.gov/memorial.html
defacement,http://littlebigjosh.com/video-gallery?task=vid
defacement,http://www.stand-alone.nl/demo3/contact
benign,123people.ca/s/earl+jones
benign,911tabs.com/tabs/m/malajube/
benign,cause7.com/govt_staff.asp
defacement,http://thomaskittel.com/index.html
benign,amazon.com/Ride-Devil-Criterion-Collection-Blu-
defacement,http://www.kristall-zell.at/index.php/en/preise
benign,uploadedface.com/category_model.php?catid=5
benign,cass-county.com/
benign,meridianstar.com/local/x1617554598/VICE-ADMIRAL
phishing,finaltouch2homeimprovementllc.com
benign,youtube.com/watch?v=kG4AV6kLrKY
defacement,http://bollucatml.k12.tr/index.php?option=com_c
benign,linkedin.com/pub/dwayne-taylor/5/588/9a7
defacement,http://www.journeysend.ca/index.html
benign,robinandannephoto.co.uk/client-page/chelsea-lee
defacement,http://www.fancygaptourism.com/lodging-and-serv
benign,drtomahern.com/Dr_Tom_Ahern.com/Angry_Mad_Horse
benign,publicrecords.com/people-search-records/phillip
benign,avalanchepress.com/Midway3.php?mode=print
benign,mackenziefirgens.com/
benign,plato.stanford.edu/entries/santayana/
benign,lisasears.com/
benign,zimbio.com/pictures/HpMyoqdwZKe/17th+Annual+Ins
defacement,http://www.jackhatfield.co.uk/index.php?option=
benign,http://tunein.com/radio/AM-1250-s12061/15480783
benign,dailyevergreen.com/read/silent-theory-album-deb
benign,http://stackoverflow.com/questions/26597174/for
benign,linkedin.com/pub/john-ferguson/12/839/507
benign,wn.com/CKAC_(AM)
defacement,http://affmj.org/index.php?option=com_content&v
benign,collegestats.org/college/grantham-university
defacement,http://jmrsl.net/index.php?view=article&catid=5
benign,uk.news.yahoo.com/
defacement,http://www.geussens.be/index.php?option=com_con
defacement,http://www.proagroin.org/es/proyectos/proyectos
benign,facebook.com/mliang
benign,en.wikipedia.org/wiki/Municipalities_of_Mexico
defacement,http://www.gotrsac.org/solemates.html
benign,answers.com/topic/diocese-of-salisbury
benign,themodeltradingpost.com/index.php?cPath=25_31
benign,saattler.blogcu.com/
benign,daymix.com/Tom-Watson-Golfer/
benign,http://katproxy.com/leopard-raws-jojo-no-kimyou
benign,tvguide.com/celebrities/sylvia-earle/272704
benign,dvdmg.com/brotherhoodofthewolf.shtml
benign,scribd.com/doc/38124951/C-L-R-James-The-Black-J
benign,bestsexycelebs.com/christa_campbell/
benign,myspace.com/brandonmoreaumusic
benign,http://1337x.to/torrent/1157147/Kuch-Kuch-Locha
benign,answers.com/topic/crane-wilbur
benign,linkedin.com/company/raymond-chabot-grant-thorn
benign,mma-core.com/videos/_Ed_Herman_vs_David_Loiseau
benign,music.yahoo.com/jackie-davis/
benign,google.com/notebook/public/08573089082151744137
benign,http://allegro.pl/listing/listing.php?bmatch=se
benign,facebook.com/people/Marilyn-Norman/1053370078
benign,litigation-essentials.lexisnexis.com/webcd/app?
benign,igougo.com/attractions-reviews-b24934-Montreal-
benign,merrell.com/
defacement,http://www.allsolarflorida.com/index.html
defacement,http://www.lontechshop.co.uk/lontech-services/p
benign,jgh.ca/en/home
benign,yelp.com/topic/kansas-city-the-rieger-hotel-and
benign,blog.fagstein.com/2009/10/22/municipal-corrupti
malware,http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6
malware,http://chinacxyy.com/piccodejs-000.asp?lm2=190&
benign,healthgrades.com/provider/heidi-rivard-yybqh/
benign,cagepotato.com/bellator-season-5-preview-once-m
benign,192.com/atoz/people/richardson/lily/
defacement,http://www.dtcbv.nl/component/virtuemart/index.
benign,imdb.com/name/nm0629454/bio
phishing,https://spreadsheets.google.com/spreadsheet/for
benign,tardis.wikia.com/wiki/The_Lazarus_Experiment
benign,joshhartnett.com/
benign,en-pi.facebook.com/people/Aimee-Turner/17125335
benign,ca.linkedin.com/pub/heather-reisman/19/b23/3ba
benign,en.wikipedia.org/wiki/1956_NAIA_Men%27s_Divisio
benign,judgepedia.org/index.php/United_States_District
benign,mylife.com/high-schools/qc/repentigny/ecole-sec
benign,findadeath.com/Deceased/l/Laurel%20and%20Hardy/
defacement,http://www.sonomaster.com.br/novo/index.php/son
benign,dipity.com/timeline/Wally_Albright/
defacement,http://www.bruecke-erding.de/index.php?option=c
benign,deborahjross.blogspot.com/
benign,freedramaonline.com/watch/busu-no-hitomi-ni-koi
benign,abcnews.go.com/blogs/lifestyle/2009/04/syracuse
benign,northcape1940.co.uk/
benign,newworldqatar.com/home.php
benign,goodreads.com/book/show/8875110-marguerite-bour
benign,lisascottvoice.com/
defacement,http://r-tuning.com.ua/index.php?option=com_vir
benign,nashville-predators-tickets.com/
benign,ioway.nativeweb.org/iowayksne.htm
defacement,http://www.applausemovie.com/news?start=40
benign,icehockey.wikia.com/wiki/EHC_Olten
defacement,http://www.yuehui001.com/meibaizhishi/249.html
benign,ca.ratemyteachers.com/
defacement,http://www.productiva.com.br/x.txt
benign,en.wikipedia.org/wiki/Jehane_Beno%C3%AEt
benign,en.wikipedia.org/wiki/2010_Dallas_Vigilantes_se
benign,myspace.com/jasonderulo
benign,en.wikipedia.org/wiki/David_Berg
benign,redshirt.co.uk/
defacement,http://www.anthalya.it/en/journalist-area.html
benign,businessweek.com/magazine/content/08_10/b407403
phishing,ronautoservice.com
benign,glassdoor.com/Job/Canadian-Pacific-Railway-Jobs
benign,ideas.repec.org/e/c/pmo42.html
benign,torontoeatoncentre.com/EN/centreinfo/Pages/Defa
benign,communityradiohour.blogspot.com/
benign,sacredheart.edu/pages/22996_encounter_19.cfm
benign,youtube.com/watch?v=kOMjKSUkSTk
benign,concentny.com/
defacement,http://fizzim.com/documentation.html
benign,history-of-rock.com/rhythm_and_blues.htm
benign,facebook.com/event.php?eid=281387471886503
benign,bobsykesteaching.com/
defacement,http://www.klinghammer.com/de/bilder-a-videos/f
benign,guardian.co.uk/film/spikelee
benign,absoluteastronomy.com/topics/Roman_Catholic_Arc
benign,rentalo.com/vacation-rentals/cambridgema/
benign,soccerway.com/players/george-davis-iv/132778/
benign,bodyhealthysoul.com/nina/nina-tha-1.htm
phishing,http://www.ican-nirvana.com/images/?us.battle.n
benign,allposters.com/-st/Richard-Bromley-Posters_c620
benign,sports.yahoo.com/olympics/news?slug=capress-oly
benign,askmen.com/celebs/men/sports_60/86_martin_brode
benign,facebook.com/pages/Manny-Phesto/222646357793023
benign,lakevermilionphotos.com/
defacement,http://www.karafarin1964.com/index.php?option=c
benign,docstoc.com/docs/57760945/Les-grands-orateurs-d
benign,zillow.com/homes/browse/Castro-Valley-CA/94546/
benign,jamaicaobserver.com/entertainment/LYNN-TAIT_734
benign,https://elevenia.co.id/login.do?returnURL=%2For
defacement,http://www.renja.nl/component/djcatalog2/items/
benign,apnewslive.com/ed-notice-a-setback-to-nara-loke
benign,http://fishki.net/video/1531571-menty-ispugalis
benign,http://torrentdn.com/bbs/s.php?bo_table=torrent
phishing,faturafacil.tk
defacement,http://www.preisler.co.uk/gallery/9-buckinghamg
benign,mylife.com/zip-codes/b3-51604/
benign,http://depositphotos.com/login.html?url=%2F6948
benign,plsearch.com/Transat+A.T.+inc
benign,absoluteastronomy.com/topics/Patrice_Lefebvre
benign,infoplease.com/ipa/A0107456.html
benign,bkcardeals.com/
benign,people.famouswhy.com/betty_grable/
benign,capa.conncoll.edu/peters.holycow.html
benign,en.wikipedia.org/wiki/Dance_music
benign,http://otomoto.pl/oferta/carraro-mascar-owijark
benign,mediafire.com/?n3nmmu2jm13
benign,http://babal.net/books/view/424/%D8%A7%D9%86%D9
malware,http://hotlinegsm.com/products/mobile-and-table
benign,cylex.ca/company/cyclide-ltee-17389239.html
benign,tripadvisor.co.uk/Restaurant_Review-g801281-d11
benign,ilike.com/artist/The+Planet+Smashers/track/Supe
benign,universityofcalifornia.edu/news/article/26509
benign,kimvaincourt.com/talent/talentlist/
benign,chemical-magazine.com/2011/10/19/t-pain-release
defacement,http://www.wildnisschule-lauenburgische-seen.de
defacement,http://appelboerderij.nl/kampeerboerderij-/1-ka
phishing,kolyeuclari.info
benign,placevillemarie.com/en/access/localisation.php
benign,anglicancatholic.org/
benign,artfact.com/artist/hammerschmidt-wilhelm-vhxbcw
benign,daviscup.com/en/history/champions.aspx
benign,en.wikipedia.org/wiki/1973_Buffalo_Bills_season
benign,http://ringring.vn/game/lmht-forg1ven-roi-doi-c
benign,query.nytimes.com/gst/abstract.html?res=9A0CE6D
defacement,http://www.versverwerktegroenten.nl/health-pros
defacement,http://www.rigsolutions.nl/index.php/nl/compone
benign,http://olx.ro/i2/moda-frumusete/incaltaminte-da
phishing,medium.ethereumfoundation.top
benign,mylife.com/paul-chagnon
defacement,http://www.moravianchurchehc.org/index.php?opti
benign,en.wikipedia.org/wiki/2010_Stanley_Cup_playoffs
defacement,http://www.ferienwohnungen-in-nordfriesland.de/
benign,qatarairways.com/global/en/ceo-message.page
benign,view.aimini.com/?fid=nYZnvkbS1IJtq3X8QO9n
benign,mylife.com/rasheed-lateef
benign,svetlana2011.com/en/adherez.php
benign,http://kakaku.com/daily-goods/laundry-bleach/ra
phishing,my.account.security.shivagirifilms.com
benign,myhusbandbetty.com/2007/09/26/five-questions-wi
benign,amazon.com/TCM-Greatest-Classic-Films-Collectio
benign,tvguide.com/celebrities/selma-diamond/192051
benign,nydailynews.com/topics/JaRon%20Rush
benign,qualityautographs.com/app/items_2006.php?cmd=it
phishing,http://www.eroshoot.com/partners/note/
benign,annsmyagent.com/
benign,youtube.com/watch?v=FqT9YAaSUeI
benign,sports.sympatico.ca/home/federer_wins_paris_mas
benign,liquida.com/hans-selye/
benign,pipl.com/directory/name/Avalos/Abraham
benign,ranker.com/list/sydney-film-actors-from-here/re
benign,amazon.com/Stablemates-Patch-Kristin-Earhart/dp
benign,http://jezebel.com/how-a-one-armed-ronda-rousey
defacement,http://www.twalogisticsltd.co.uk/news/9-company
benign,ripco.org/
phishing,ockins.ml
benign,facebook.com/people/Marie-France-Cyr/640285818
defacement,http://www.teknocommerce.com/index.php?option=c
benign,lima.hotelscheap.org/
benign,spiritus-temporis.com/index/ern.html
benign,en.wikipedia.org/wiki/2009_New_England_Revoluti
benign,lastcallrecords.com/stories/gordon_gb.html
benign,cvillerant.com/
benign,mylife.com/zip-codes/b3-351929/
phishing,houstonfringefestival.org
defacement,http://classics4life.com/chat/flashchat.php?ml=
benign,househunt.com/FL/Coconut_Creek/
defacement,http://www.knaul-beyer.de/index.php?option=com_
benign,photosingers.blogspot.com/2011/02/yvonne-oconno
benign,atimetodancestudio.net/
benign,thescore.com/cfl/teams/314-montreal-alouettes/r
benign,csashows.com/Advance_Tickets/advance_tickets.ht
benign,mylife.com/jaymacphail
benign,vector-logos.com/logo-en-56219.html
benign,langloiskronstromdesjardins.com/english/maniati
defacement,http://www.artzone-chronicles.fr/index.php?opti
benign,seniorclassaward.com/athletes/bobby_smith/
benign,uk.answers.yahoo.com/question/index?qid=2009112
benign,answers.com/topic/le-passage-film
phishing,careermoovz.net
benign,emmytvlegends.org/interviews/people/robert-culp
benign,manta.com/c/mm7dtwv/pac-west-telecomm-inc
benign,facebook.com/people/Michael-Massee/1061592332
benign,canpages.ca/people-directory/QC/charlesbourg/41
benign,details.com/celebrities-entertainment/movies-an
benign,intergalacticjunkyard.weebly.com/
defacement,http://www.ekwdesign.de/referenzen/film-und-ani
benign,ellwanger.tv/collect/tvg/eds/can/mq.html
benign,http://hubpages.com/hub/How-to-make-a-Wet-Felte
phishing,be590a3ff9.000webhostapp.com
benign,tvland.com/shows/little-house-on-the-prairie/bi
defacement,http://www.lacos.de/cms_neu/index.php?option=co
benign,netprospex.com/company/executives/McCownGordon-
benign,wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=AHN
benign,redefiningfuture.com/
benign,http://serverfault.com/questions/545379/docker-
benign,usc.edu/dept/polish_music/ourfriends/friends.ht
benign,reviews.cnet.com/televisions/
benign,answers.com/topic/wanda-sykes
benign,http://twitter.com/home?status=%E3%83%8C%E3%81%
benign,youtube.com/watch?v=oYRrSugXigc
benign,20050-wwsr.info/
phishing,http://en.xxok.asia/login/en/index.htm
benign,http://hubpages.com/hub/Pros-and-Cons-of-Making
phishing,roadhouseng.com
benign,warplane.com/
benign,kansascity.wikia.com/wiki/Athenaeum_Club_Buildi
defacement,http://kidscentrale.nl/index.php?option=com_sey
defacement,http://www.gonzalespd.org/index.php?option=com_
benign,examiner.com/mma-in-chicago/bellator-releases-t
benign,guardian.co.uk/commentisfree/cif-green/2009/sep
defacement,http://www.rentmedia.com.ua/nashi-raboty/catego
defacement,http://www.sogm.net.br/index.php?option=com_con
benign,ko-arts.com/
benign,trustedtowingkentwa.com/
benign,marriott.com/hotels/travel/oakmv-courtyard-oakl
defacement,http://blueanchor.nl/home/web-links/35-techniek
defacement,http://michaelgoczol.de/hp/gallery/skylinefashi
benign,virtualwall.org/dt/TallmanRJ01a.htm
benign,bonjourquebec.com/qc-en/sedeplacer-train0.html
benign,hollywood.com/celebrity/1548120/Guy_Stockwell
defacement,http://razemkg.pl/index.php?view=article&catid=
defacement,http://www.sanmarinosposi.com/index.php?option=
benign,sloveniaholidays.com/eng/restaurant-choices
benign,gloriahornsewingstudios.com/Home.html
defacement,http://www.rugbyzwolle.nl/index.php?start=99
phishing,elocelote.com
benign,m.limaohio.com/news/plant-65813-production-army
benign,homes-in-ma.com/relo_ocean_state.php
malware,http://www.824555.com/app/member/SportOption.ph
defacement,http://www.z-mobility.eu/archiv-2007/310-06-10-
benign,maps.thefullwiki.org/List_of_male_performers_in
defacement,http://jtbgreece.com/en/about-us/congresses-inc
benign,usfl.info/invaders/archives.html
benign,chictip.com/offices-stores-design/office-design
benign,cmogroup.org/physicians_adey.html
benign,csrenton.com/
benign,manta.com/c/mm7gwx3/albert-gallatin-school-dist
benign,http://mic.com/articles/89227/8-biggest-lies-we
defacement,http://www.italy-itf.com/index.php?option=com_c
defacement,http://www.bnrwatersport.nl/occasions/index.php
phishing,http://www.redecristo.com/novo/templates/atomic
benign,leaguelineup.com/welcome.asp?url=puttyhill
benign,metrodemontreal.com/orange/squarevictoria/index
benign,videosurf.com/video/monica-mattos-biografia-atr
benign,eil.com/shop/ExtSearch.asp?DiscArtist=Ben-Webst
defacement,http://www.onlybrands.com.br/x.txt
defacement,http://letrah.com/index.php?option=com_content&
benign,uk.linkedin.com/in/deanmarshall
malware,http://wanwang.aliyun.com/domain/searchresult/?
defacement,http://raulthomas.com/index.php?option=com_user
defacement,http://www.meridianranch.com/index.php?option=c
benign,http://tobogo.net/cdsb/board.php?board=storymus
benign,designsponge.com/2011/10/living-in-far-from-hea
defacement,http://www.verrijzenisgemeenschap.nl/index.php?
benign,yourprops.com/view_items.php?movie=Fifth+Elemen
malware,http://wxztjz.com/e/public/onclick?enews=donews
phishing,http://www.qsncc.co.th/cache/mod_M17n/ModuloBB.
benign,familytreemaker.genealogy.com/users/g/u/e/Gary-
benign,http://sourceforge.net/directory/development/ad
benign,http://squarespace.com/press/2014/7/2/do-job-ca
benign,history.nasa.gov/sputnik/
benign,fmqb.com/charts.asp?format=11&sf=7&sd=False&cs=
defacement,http://www.webcreators.gr/service-ypologiston/e
benign,baseballlibrary.com/ballplayers/player.php?name
defacement,http://www.goecklingerhausbraeu.de/home.html
defacement,http://uptowngirlsnoods.com/index.php?page=shop
